ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
201094_at	10208	P	0.000244141
201095_at	80.6148	P	0.00195313
201096_s_at	390.573	P	0.000244141
201097_s_at	695.891	P	0.000244141
201098_at	436.38	P	0.000244141
201099_at	256.476	P	0.000244141
201100_s_at	528.918	P	0.000244141
201101_s_at	385.882	P	0.000244141
201102_s_at	91.4082	P	0.00805664
201103_x_at	1298.39	P	0.000244141
201104_x_at	901.621	P	0.000244141
201105_at	2034.06	P	0.000244141
201106_at	591.12	P	0.0012207
201107_s_at	1.47151	A	0.904785
201108_s_at	105.494	P	0.000732422
201109_s_at	37.3704	P	0.00195313
201110_s_at	46.4438	P	0.000244141
201111_at	80.7307	P	0.000244141
201112_s_at	478.895	P	0.000244141
201113_at	201.101	P	0.000732422
