ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200898_s_at	1277.05	P	0.000244141
200899_s_at	2498.55	P	0.000244141
200900_s_at	155.049	P	0.000244141
200901_s_at	269.088	P	0.000732422
200902_at	1149.67	P	0.000244141
200903_s_at	35.2306	P	0.0141602
200904_at	9319.04	P	0.000244141
200905_x_at	13370.6	P	0.000244141
200906_s_at	14.4132	A	0.366211
200907_s_at	17.6668	A	0.27417
200908_s_at	23.9567	A	0.533936
200909_s_at	2618.84	P	0.000244141
200910_at	74.6295	P	0.000732422
200911_s_at	3013.01	P	0.000244141
200912_s_at	2349.68	P	0.000244141
200913_at	111.19	P	0.0141602
200914_x_at	82.9623	P	0.00195313
200915_x_at	169.661	P	0.000244141
200916_at	10238.1	P	0.000244141
200917_s_at	128.743	P	0.0375977
200918_s_at	1004.83	P	0.000732422
200919_at	6187.9	P	0.000732422
200920_s_at	7835	P	0.000244141
200921_s_at	7325.2	P	0.000244141
200922_at	48.9925	P	0.00292969
200923_at	47.4318	P	0.00195313
200924_s_at	46.9513	A	0.0805664
200925_at	2417.36	P	0.000244141
200926_at	2335.63	P	0.000244141
200927_s_at	629.154	P	0.000244141
200928_s_at	42.6729	P	0.000244141
200929_at	396.205	P	0.000244141
200930_s_at	2.9646	A	0.633789
200931_s_at	1075.69	P	0.000244141
200932_s_at	554.555	P	0.000244141
200933_x_at	1920.84	P	0.000244141
200934_at	1344.27	P	0.000244141
200935_at	29.3051	P	0.0141602
200936_at	948.378	P	0.000244141
200937_s_at	528.973	P	0.000244141
200938_s_at	1.79031	A	0.696289
200939_s_at	58.3095	P	0.00415039
200940_s_at	1694.91	P	0.000244141
200941_at	796.448	P	0.000732422
200942_s_at	1457.67	P	0.000244141
200943_at	1558.72	P	0.000732422
200944_s_at	956.181	P	0.000244141
200945_s_at	165.955	P	0.000244141
200946_x_at	90.192	P	0.000732422
200947_s_at	141.946	A	0.129639
200948_at	769.03	P	0.000244141
200949_x_at	1685.49	P	0.000244141
200950_at	929.8	P	0.000244141
200951_s_at	52.9779	P	0.0107422
200952_s_at	24.6759	P	0.000732422
200953_s_at	282.291	P	0.000244141
200954_at	871.887	A	0.129639
200955_at	139.682	P	0.00195313
200956_s_at	9.54343	A	0.432373
200957_s_at	33.4242	P	0.0461426
200958_s_at	12584	P	0.000244141
200959_at	407.765	P	0.000244141
200960_x_at	387.703	P	0.00415039
200961_at	460.166	P	0.0012207
200962_at	71.3676	P	0.0239258
200963_x_at	2807.92	P	0.000244141
200964_at	1538.81	P	0.000244141
200965_s_at	82.7548	P	0.000244141
200966_x_at	5346.26	P	0.000244141
200967_at	1230.21	P	0.000244141
200968_s_at	638.756	P	0.000732422
200969_at	392.161	P	0.000244141
200970_s_at	513.183	P	0.000244141
200971_s_at	2218.09	P	0.000244141
200972_at	43.5646	P	0.00805664
200973_s_at	32.0802	A	0.0952148
200974_at	66.3206	P	0.000732422
200975_at	3459.5	P	0.000244141
200976_s_at	1392.16	P	0.000244141
200977_s_at	1730.52	P	0.000244141
200978_at	115.268	P	0.000244141
200979_at	35.8853	P	0.00585938
200980_s_at	73.1174	P	0.000732422
200981_x_at	5405.27	P	0.000244141
200982_s_at	67.8082	P	0.0107422
200983_x_at	341.906	P	0.000732422
200984_s_at	361.081	P	0.000244141
200985_s_at	372.364	P	0.000244141
200986_at	216.219	P	0.000244141
200987_x_at	541.296	P	0.000244141
200988_s_at	171.873	P	0.000244141
200989_at	4800.95	P	0.000244141
200990_at	234.952	P	0.00415039
200991_s_at	336.832	P	0.0012207
200992_at	63.3274	P	0.000244141
200993_at	82.5419	P	0.000732422
200994_at	58.1999	P	0.000732422
200995_at	25.4773	P	0.0239258
200996_at	6949.61	P	0.000244141
200997_at	564.212	P	0.000244141
200998_s_at	743.06	P	0.000244141
200999_s_at	717.207	P	0.000244141
201000_at	90.9568	A	0.19458
201001_s_at	247.995	P	0.000244141
201002_s_at	357.999	P	0.000244141
201003_x_at	835.485	P	0.000244141
201004_at	320.021	P	0.000244141
201005_at	222.303	P	0.000732422
201006_at	7.46954	A	0.533936
201007_at	843.957	P	0.000732422
201008_s_at	9620.82	P	0.000244141
201009_s_at	11119.3	P	0.000244141
201010_s_at	12045.6	P	0.000244141
201011_at	841.292	P	0.000244141
201012_at	1117.45	P	0.000244141
201013_s_at	27.6822	P	0.00415039
201014_s_at	15.2182	A	0.111572
201015_s_at	32.2343	P	0.0185547
201016_at	27.2644	P	0.000732422
201017_at	28.9141	P	0.0239258
201018_at	58.7087	P	0.000732422
201019_s_at	156.824	P	0.000244141
201020_at	151.185	P	0.000244141
201021_s_at	160.55	P	0.00195313
201022_s_at	303.965	P	0.000244141
201023_at	1611.61	P	0.000244141
201024_x_at	63.3544	P	0.0461426
201025_at	36.8258	P	0.00805664
201026_at	8.52899	A	0.334473
201027_s_at	34.9302	P	0.0185547
201028_s_at	57.6901	A	0.219482
201029_s_at	180.001	P	0.000244141
201030_x_at	256.662	P	0.000244141
201031_s_at	1056.78	P	0.000244141
201032_at	265.22	P	0.000732422
201033_x_at	846.635	P	0.000244141
201034_at	2444.21	P	0.000244141
201035_s_at	19.9391	A	0.466064
201036_s_at	13.3794	P	0.0185547
201037_at	9.96906	A	0.5
201038_s_at	896.366	P	0.000244141
201039_s_at	28.0002	A	0.0952148
201040_at	2199.14	P	0.000732422
201041_s_at	13656.2	P	0.000244141
201042_at	5.07895	A	0.432373
201043_s_at	441.363	P	0.000244141
201044_x_at	2802	P	0.000244141
201045_s_at	31.3415	A	0.27417
201046_s_at	24.831	A	0.633789
201047_x_at	612.888	P	0.000244141
201048_x_at	40.9835	P	0.0375977
201049_s_at	2797.16	P	0.000244141
201050_at	80.4565	P	0.0302734
201051_at	4597.3	P	0.000244141
201052_s_at	402.273	P	0.000732422
201053_s_at	139.547	P	0.00585938
201054_at	322.977	P	0.000244141
201055_s_at	130.441	P	0.000732422
201056_at	206.991	P	0.0375977
201057_s_at	454.706	P	0.000244141
201058_s_at	8.36739	A	0.633789
201059_at	26.1583	P	0.0302734
201060_x_at	156.283	P	0.000732422
201061_s_at	252.659	P	0.000732422
201062_at	14.4906	A	0.601074
201063_at	2.05763	A	0.72583
201064_s_at	49.3595	P	0.000244141
201065_s_at	3661.27	P	0.000732422
201066_at	130.056	P	0.0302734
201067_at	46.5607	A	0.0805664
201068_s_at	187.064	P	0.000732422
201069_at	20.0513	A	0.171387
201070_x_at	996.655	P	0.000244141
201071_x_at	5867.49	P	0.000244141
201072_s_at	72.4279	P	0.00195313
201073_s_at	113.967	P	0.000244141
201074_at	213.044	P	0.000244141
201075_s_at	164.192	P	0.000244141
201076_at	95.1904	P	0.0239258
201077_s_at	180.131	P	0.000244141
201078_at	3215.76	P	0.000244141
201079_at	503.515	P	0.000244141
201080_at	85.4813	P	0.00415039
201081_s_at	4.34362	A	0.5
201082_s_at	120.151	P	0.000244141
201083_s_at	307.568	P	0.000732422
201084_s_at	1151.62	P	0.000244141
201085_s_at	544.2	P	0.000244141
201086_x_at	2245.85	P	0.000244141
201087_at	2646.36	P	0.000732422
201088_at	350.257	P	0.000244141
201089_at	5787.75	P	0.000244141
201090_x_at	6342.92	P	0.0239258
201091_s_at	424.633	P	0.0012207
201092_at	152.123	P	0.000244141
201093_x_at	145.9	P	0.000732422
201094_at	4662.24	P	0.000244141
201095_at	210.769	P	0.000732422
201096_s_at	573.244	P	0.000244141
201097_s_at	1001.58	P	0.000244141
201098_at	614.166	P	0.000244141
201099_at	753.959	P	0.000244141
201100_s_at	1795.05	P	0.000244141
201101_s_at	372.496	P	0.000244141
201102_s_at	113.557	P	0.00292969
201103_x_at	3890.24	P	0.000244141
201104_x_at	2157.81	P	0.000732422
201105_at	194.128	P	0.0141602
201106_at	699.023	P	0.00415039
201107_s_at	0.875095	A	0.994141
201108_s_at	2.41413	A	0.828613
201109_s_at	11.9393	A	0.366211
201110_s_at	7.13797	A	0.466064
201111_at	40.659	P	0.00292969
